condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,0.886,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,0.364,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,0.995,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.999,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.945,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.337,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.977,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.848,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.587,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.886,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,3,low,1600,gtr_g4,0.756,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.35,False,9
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.353,False,8
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.692,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.998,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.99,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.333,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,0.502,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.812,False,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.368,False,6
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.474,False,4
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.464,False,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.686,False,10
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.994,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.997,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,0.958,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.992,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.394,False,9
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.995,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.956,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.973,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.543,False,8
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.362,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.333,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,0.807,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,0.518,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,0.571,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,0.997,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,0.371,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,0.372,False,2
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,0.435,False,3
ils=low|rep=03|length=1600|model=gtr_g4,3,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.334,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.869,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.458,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.334,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.999,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.997,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.997,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.999,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,0.996,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,8,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.963,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.665,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.456,False,3
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.996,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.989,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.624,False,2
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.536,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.987,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,0.947,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,9,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.733,False,2
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.73,False,9
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.753,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.945,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.771,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.931,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.945,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.965,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,0.984,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,10,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.383,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.999,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.481,False,9
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.465,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.99,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.529,False,3
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.998,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.998,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,0.924,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,11,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.813,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.864,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.686,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.828,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.39,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.998,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.783,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,0.861,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,12,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.999,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.378,False,10
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,8
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.408,False,2
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.579,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.999,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.999,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,0.836,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,13,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.995,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.875,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.405,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.978,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.341,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.983,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.406,False,8
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.999,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.989,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,0.999,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,14,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.435,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.83,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.419,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.472,False,8
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.637,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.944,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,0.999,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,15,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.465,False,6
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.939,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.595,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.987,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.981,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.333,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,0.418,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,16,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.36,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.525,False,3
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.99,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.995,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.394,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.545,False,7
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,0.863,True,5
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,17,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,0.999,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,10
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,0.333,True,9
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,0.333,False,8
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,6
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,4
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,3
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,0.83,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,2
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,0.504,True,7
ils=low|rep=03|length=1600|model=gtr_g4,3,18,low,1600,gtr_g4,1.0,True,6
