condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.726,True,6
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.528,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,0.997,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,1,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.333,False,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.432,True,5
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.644,True,7
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.574,False,10
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.944,True,8
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.986,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.999,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,0.962,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,2,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.333,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.814,True,5
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.99,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,7
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.333,False,5
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.482,False,8
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.658,True,5
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.491,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,0.532,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,3,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.48,False,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,7
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.888,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.367,False,5
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.551,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.992,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.94,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.485,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,0.338,True,5
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,4,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.863,False,10
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.916,False,8
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.572,False,6
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.971,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.958,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.943,True,8
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.333,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.376,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,5,low,1600,gtr_g4,0.71,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,0.416,False,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,0.843,False,5
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,0.356,False,3
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,0.92,True,7
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,0.98,True,5
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,0.347,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,6,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,0.374,False,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,6
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,0.36,False,3
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,0.816,True,9
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,8
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,0.99,True,3
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,4
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,0.802,True,2
ils=low|rep=02|length=1600|model=gtr_g4,2,7,low,1600,gtr_g4,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,0.949,False,3
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,False,5
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,7
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,0.99,False,5
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,0.981,False,3
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,0.987,False,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,0.999,True,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,1,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,0.994,False,10
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,0.87,False,7
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,0.854,False,4
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,False,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,False,8
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,0.998,False,4
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,0.92,True,2
ils=low|rep=02|length=1600|model=gtr,2,2,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,0.982,False,5
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,False,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,7
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,0.467,False,5
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,False,8
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,0.998,True,5
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,0.671,False,3
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,3,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,False,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,0.977,False,6
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,7
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,0.998,True,9
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,0.999,False,5
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,0.997,True,3
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,0.97,True,4
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,0.7,False,3
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,4,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,0.992,True,5
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,0.844,False,6
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,0.975,False,3
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,8
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,0.652,False,7
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,0.829,True,3
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,0.987,False,3
ils=low|rep=02|length=1600|model=gtr,2,5,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,False,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,0.599,False,5
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,0.993,False,3
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,0.998,True,7
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,0.966,True,5
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,6,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,5
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,0.91,False,4
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,False,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,9
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,0.61,False,10
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,3
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,8
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,0.939,True,3
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,4
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,False,3
ils=low|rep=02|length=1600|model=gtr,2,7,low,1600,gtr,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.467,True,7
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.562,False,5
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.334,False,3
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.539,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.957,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.992,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.717,True,6
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.518,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,0.995,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,1,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.333,False,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.442,True,5
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.648,True,7
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.582,False,10
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.944,True,8
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.986,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.999,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,0.961,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,2,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.333,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.825,True,5
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.989,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,7
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.333,False,5
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.487,False,8
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.662,True,5
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.491,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,0.513,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,3,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.473,False,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,7
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.884,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,9
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.371,False,5
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.552,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.992,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.941,True,4
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.48,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,3
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,2
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,0.337,True,5
ils=low|rep=02|length=1600|model=hky_g4,2,4,low,1600,hky_g4,1.0,True,4
